source,created_at,text,labeled_period,id
Android,2015-09-05T21:46:47Z,"Remember that I am self-funding my campaign. Hillary, Jeb and the rest are spending special interest and lobbyist money.100% CONTROLLED",1,207
Android,2015-09-05T21:50:25Z,"By self-funding my campaign, I am not controlled by my donors, special interests or lobbyists. I am only working for the people of the U.S.!",1,208
Android,2015-09-05T21:54:41Z,The hedge fund guys (gals) have to pay higher taxes ASAP. They are paying practically nothing. We must reduce taxes for the middle class!,1,209
Android,2015-09-06T11:23:44Z,"If the presidential election were held today, according to this @surveyusa poll, Donald Trump would defeat any Dem: http://t.co/wmfHKnNSWm""",1,210
Android,2015-09-06T20:11:43Z,"The phony Club For Growth, which asked me in writing for $1,000,000 (I said no), is now wanting to do negative ads on me. Total hypocrites!",1,211
Android,2015-09-06T20:24:00Z,"Our country needs a president with great leadership skills and vision, not someone like Hillary or Barack, neither of which has a clue!",1,212
Android,2015-09-06T20:28:01Z,The Dallas event on September 14 at 6:00 P.M. at the American Airlines Center looks like it will be a giant success. Tickets are going FAST!,1,213
Android,2015-09-06T20:37:32Z,"I will be in Washington D.C. on Wednesday,1 P.M.,in front of the Capitol, to protest the horrible and incompetent deal being made with Iran.",1,214
Android,2015-09-07T19:04:56Z,Thank you @scottienhughes for your powerful words on @FoxNews. I am with the Evangelicals and Tea Party big time. We will all WIN  together!,1,215
Android,2015-09-07T19:29:48Z,"Remember, I'll see you in D.C. at the Capitol Building on Wednesday at 1:00 o'clock. Then Dallas on Sept.14 at 6:00 P.M. American Air Center",1,216
Android,2015-09-07T19:35:32Z,Both Washington D.C. and DALLAS are turning out to be really big events. D.C. is protest of incompetent Iran deal and Dallas is big speech!,1,217
Android,2015-09-07T20:25:19Z,Looking forward to being with @SenTedCruz at our big rally in D.C. on Wednesday (1:00 P.M. at the Capitol) to protest insane Iran nuke deal!,1,218
iPhone,2015-09-08T15:49:11Z,"Wow! Such nice words from Robert Redford on my running for President. Thank you, Robert. http://t.co/TpV3w18BW6",1,219
Android,2015-09-09T03:23:25Z,See you in D.C. tomorrow at 1:00 P.M. at the Capitol to protest the horribly negotiated deal with Iran. Really sad!,1,220
Android,2015-09-10T00:29:20Z,"I had a great day in D.C. even though the subject was an unpleasant one, the horrible Iran Nuke deal. Amazing crowd and enthusiasm!",1,221
Android,2015-09-10T00:42:58Z,"Wow, I am ahead of the field with Evangelicals (am so proud of this) and virtually every other group, and Ben Carson just took a swipe at me",1,222
iPhone,2015-09-11T21:27:48Z,On @FallonTonight with @jimmyfallon at 11:30 PM. Enjoy!,1,223
iPhone,2015-09-11T22:29:02Z,Amazing crowd outside @FallonTonight. Tune in tonight at 11:30. http://t.co/4dxoEV0wia,1,224
Android,2015-09-11T22:58:27Z,The Tonight Show @nbc will be amazing - 11:30 P.M.  ENJOY!,1,225
Android,2015-09-12T11:25:58Z,Will be on @foxandfriends at 8:00. Enjoy!,1,226
iPhone,2015-09-12T15:51:38Z,Trump’s Campaign Hat Becomes an Ironic Summer Accessory - The New York Times. http://t.co/XLELUQfxof,1,227
iPhone,2015-09-12T15:58:47Z,"Donald Trump Sends @FallonTonight to Highest Friday Rating in 18 Months. @JimmyFallon, that is #HUGE!
http://t.co/mRHdW7dOws",1,228
iPhone,2015-09-12T19:55:54Z,Lightweight Senator @RandPaul should focus on trying to get elected in Kentucky--- a great state which is embarrassed by him.,1,229
iPhone,2015-09-12T19:56:39Z,"I truly understood the appeal of Ron Paul, but his son, @RandPaul, didn't get the right gene.",1,230
iPhone,2015-09-12T20:01:55Z,"Too many people on stage for debate. @RandPaul at 11th, with 2% in @RealClearNews, shouldn't be allowed to participate.",1,231
iPhone,2015-09-12T20:51:32Z,I am having a great time in Iowa at Jack Trice Stadium! Unbelievable people.,1,232
Android,2015-09-13T13:41:32Z,"Why is someone like George Pataki, who did a terrible job as Governor of N.Y. and registers ZERO in the polls, allowed on the debate stage?",1,233
Android,2015-09-15T04:56:50Z,Speech in Dallas went really well. Big and wonderful crowd. Just arrived in L.A. Big day tomorrow!,1,234
Android,2015-09-15T14:31:58Z,Loved Dallas and the tremendous crowd last night. Will be back!,1,235
Android,2015-09-15T14:59:33Z,Am now in L.A. Will be going to the U.S.S. IOWA at 5:30 P.M. to speak to our great VETERANS and other friends!,1,236
Android,2015-09-15T15:15:27Z,"Little respected Club For Growth asked me for $1,000,000 - I said ""NO"". Now they are spending lobbyist and special interest money on ads!",1,237
Android,2015-09-16T02:39:02Z,"Just finished the wonderful event on the U.S.S. Iowa. VETERANS FOR A STRONG AMERICA endorsed me. Such a great honor, thank you!",1,238
Android,2015-09-16T03:18:05Z,"I hope Arnold S. does well with the Apprentice because he is a nice guy and also, because I get a big percentage of the profits!",1,239
Android,2015-09-16T20:03:56Z,"Will be heading over to the debate soon. Can you believe @CNN is ""milking"" it for almost 3 hours? Too long, too many people on stage!",1,240
Android,2015-09-16T20:32:19Z,"Thank you to Tom Brady, Coach Ditka, Coach Bobby Knight and all of the many champions that have been so supportive!",1,241
iPhone,2015-09-17T03:47:06Z,#CNNDebate Winning the @drudge_report poll- http://t.co/fokcASBVuN,1,242
iPhone,2015-09-17T03:54:15Z,The #CNNDebate was amazing --- so much fun! http://t.co/tj3Cnqp3PU,1,243
iPhone,2015-09-17T04:04:24Z,#CNNDebate http://t.co/X4m9WfewX2,1,244
iPhone,2015-09-17T04:10:37Z,#CNNDebate http://t.co/0r8fc2zzvY,1,245
Android,2015-09-19T12:45:57Z,Am I morally obligated to defend the president every time somebody says something bad or controversial about him? I don't think so!,1,246
Android,2015-09-19T12:52:27Z,This is the first time in my life that I have caused controversy by NOT saying something.,1,247
Android,2015-09-19T12:58:08Z,"If someone made a nasty or controversial statement about me to the president, do you really think he would come to my rescue? No chance!",1,248
Android,2015-09-19T13:19:25Z,"If I would have challenged the man, the media would have accused me of interfering with that man's right of free speech. A no win situation!",1,249
Android,2015-09-19T13:37:14Z,"Christians need support in our country (and around the world), their religious liberty is at stake! Obama has been horrible, I will be great",1,250
Android,2015-09-19T19:15:11Z,On my way to Iowa. Will be landing in Des Moines in two hours. See ya!,1,251
iPhone,2015-09-19T19:31:24Z,#MakeAmericaGreatAgain #Trump2016 http://t.co/O5v9oX3pyd,1,252
iPhone,2015-09-20T01:52:36Z,Thank you Faith and Freedom Forum &amp; @UrbandaleSchool. I had a great time in Iowa today! http://t.co/PeEEHTVtC8,1,253
Android,2015-09-20T13:17:28Z,"I will be on @meetthepress at 10:30. @nbc will be releasing their new poll numbers. Based on the debate results, I should do well-who knows?",1,254
Android,2015-09-21T00:30:07Z,There is no way that Carly  Fiorina can become the Republican Nominee or win against the Dems. Boxer killed her for Senate in California!,1,255
Android,2015-09-21T00:51:49Z,"I have been leading big in all  polls, with two more today, @nbc and @CNN. The NBC poll is more than double next,  at 29%. Fiorina has 11%.",1,256
Android,2015-09-21T00:56:52Z,"I am attracting the biggest crowds, by far, and the best poll numbers, also by far.   Much of the media is totally dishonest. So sad!",1,257
Android,2015-09-21T00:59:16Z,"We are going to WIN and MAKE AMERICA GREAT AGAIN, maybe better than ever before!",1,258
Android,2015-09-21T01:34:00Z,"Carly Fiorina did such a horrible job at Lucent and HP, virtually destroying both companies, that she never got another CEO job offer! Pres.",1,259
Android,2015-09-21T11:32:57Z,Will be on @foxandfriends  now. Enjoy!,1,260
Android,2015-09-21T12:28:14Z,The @TODAYshow refused to use their just in poll numbers where I have a massive lead but instead used @CNN numbers where my lead is smaller.,1,261
iPhone,2015-09-21T17:07:15Z,#AskTrump Getting ready to answer your questions. http://t.co/MiSqyasjhu,1,262
iPhone,2015-09-21T17:38:49Z,I had a great time at @TwitterNYC #AskTrump http://t.co/RfWQdDPB33,1,263
iPhone,2015-09-21T17:39:52Z,#AskTrump @TwitterNYC http://t.co/hJHO1Rk06y,1,264
Android,2015-09-22T02:00:26Z,I am having a really hard time watching @FoxNews.,1,265
Android,2015-09-22T12:59:53Z,"2016 Republican Primary Morning Consult Poll was just released. TRUMP 32, CARSON 12, BUSH 11, FIORINA 6, RUBIO 5, CRUZ 5. Taken after debate",1,266
iPhone,2015-09-22T22:31:52Z,I will be on the @colbertlateshow tonight at 11:30 http://t.co/BnCG1XqvcW,1,267
Android,2015-09-23T01:46:13Z,"Senator Marco ""amnesty"" Rubio, who has worst voting record in Senate, just hit me on national security-but I said don't go into Iraq. VISION",1,268
Android,2015-09-23T02:00:20Z,Do you ever notice that lightweight @megynkelly constantly goes after me but when I hit back it is totally  sexist. She is highly overrated!,1,269
Android,2015-09-23T02:07:58Z,"I think @megynkelly should take another eleven day ""unscheduled"" vacation.",1,270
Android,2015-09-23T02:16:44Z,"Just remember, the birther movement was started by Hillary Clinton in 2008. She was all in!",1,271
Android,2015-09-23T02:31:34Z,I will be the featured guest on the season opener of  @60Minutes this Sunday. There certainly is plenty to talk about!,1,272
iPhone,2015-09-24T01:21:54Z,Incompetent @RichLowry lost it tonight on @FoxNews. He should not be allowed on TV and the FCC should fine him!,1,273
Android,2015-09-24T10:01:40Z,Will be on @CNN at 7:00 A.M.,1,274
Android,2015-09-24T10:03:26Z,Will be on @Morning_Joe at 6:30 A.M.,1,275
iPhone,2015-09-24T21:42:25Z,"The failing @politico news outlet, which I hear is losing lots of money, is really dishonest!",1,276
Android,2015-09-25T03:23:51Z,"Just watched @marcorubio on television. Just another all talk, no action, politician. Truly doesn't have a clue! Worst voting record in Sen.",1,277
iPhone,2015-09-25T17:06:06Z,Great reception in D.C. At the Values Voter Summit. Now checking on my job at the Old Post Office...,1,278
iPhone,2015-09-25T17:06:46Z,.....Ahead of schedule and under budget! Will be in Oklahoma tonight!,1,279
Android,2015-09-25T18:10:08Z,I am now inspecting the Old Post Office on Pennsylvania Avenue - will be a great hotel. Soon off to the Oklahoma State Fair!,1,280
iPhone,2015-09-25T18:36:19Z,At the Old Post Office- http://t.co/8Rs1fbcAIz,1,281
iPhone,2015-09-25T18:51:35Z,"Dishonest @politico just called to say that none of the polls including Fox, NBC, CNN, Zogby, &amp; Morning Consult matter. Serious haters.",1,282
iPhone,2015-09-25T19:19:29Z,.....Has worst attendance record in Senate- rarely there to vote on a bill! @marcorubio,1,283
iPhone,2015-09-25T22:40:35Z,I will be on @cbs @60minutes this Sunday. A great honor-- hope you enjoy it.,1,284
iPhone,2015-09-26T00:47:36Z,Thank you @FrankLuntz  https://t.co/gpJBNXKV3e,1,285
iPhone,2015-09-26T00:47:58Z,Just left Oklahoma--- the most amazing crowd and people! What a night!,1,286
Android,2015-09-26T13:03:36Z,"Lightweight Senator Marco Rubio is VERY weak on immigration, knows nothing about finance and would be incapable of making great trade deals!",1,287
Android,2015-09-26T13:12:32Z,"Marco Rubio is a member of the Gang Of Eight or, very weak on stopping illegal immigration. Only changed when poll numbers crashed.",1,288
Android,2015-09-26T23:25:43Z,Hope we all enjoy  @60Minutes tomorrow night. I do believe they will treat me fairly!,1,289
iPhone,2015-09-28T14:03:30Z,Looking forward to press conference on taxes at 11AM at @TrumpTowerNY.,1,290
iPhone,2015-09-28T22:00:33Z,"Wow, the ratings for @60Minutes last night were their biggest in a year--- very nice!",1,291
Android,2015-09-28T23:53:17Z,Do you believe this - Iran wants to trade our 3 prisoners (not 4) for 19 prisoners held by the U.S. Should have been let go with last deal!,1,292
Android,2015-09-30T11:24:13Z,"I watched lightweight Senator  Marco Rubio, who is all talk and no action, defend his WEAK position on illegal immigration. Pathetic!",1,293
Android,2015-09-30T11:51:35Z,"Just read that ""Trump"" has the largest (and I add most enthusiastic) crowds. Tonight I will be in New Hampshire - the place will be packed!",1,294
Android,2015-09-30T12:20:21Z,Rubio is totally owned by the lobbyists and special interests. A lightweight senator with the worst voting record in Senate. Lazy!,1,295
Android,2015-10-01T03:06:21Z,"Just got back from New Hampshire. Great crowd, great people! Will be back soon!",1,296
Android,2015-10-01T23:52:07Z,"I will be interviewed on @seanhannity tonight at 10:00. Many things, mostly bad, to talk about!",1,297
Android,2015-10-02T00:41:22Z,"My warmest condolences to the families of the horrible Roseburg, Oregon, shootings.",1,298
Android,2015-10-02T13:18:57Z,"I was so looking forward to being in Virginia Beach, Virginia, today. The demand for tickets was amazing. Good luck with storm, back soon!",1,299
Android,2015-10-02T13:22:40Z,"Will be in Nashville, Tennessee, tomorrow (Saturday) at 2:30 P.M. So much to talk about - see you there!",1,300
iPhone,2015-10-02T22:15:55Z,"Congratulations to my brother Robert &amp; Ann Marie on the success of @MontesKitchen in Dutchess County, New York (Amenia.) Great food!",1,301
